class,gender,age,bodyType,profession,pregnant,isYou,species,isPet,role
human,male,82,overweight,none,false,false,,,passenger
human,female,41,overweight,doctor,true,true,,,pedestrian
human,female,79,average,none,false,false,,,pedestrian
animal,male,3,athletic,,,,dog,false,pedestrian
animal,male,4,overweight,,,,ferret,false,pedestrian
scenario:green,,,,,,,,,
animal,female,2,athletic,,,,cat,false,passenger
human,male,77,average,none,false,false,,,passenger
animal,female,18,athletic,,,,ferret,true,passenger
human,male,63,overweight,criminal,false,false,,,passenger
human,male,64,average,homeless,false,false,,,passenger
human,female,18,overweight,ceo,false,false,,,passenger
human,female,26,overweight,criminal,false,true,,,pedestrian
animal,female,6,average,,,,ferret,true,pedestrian
human,female,49,athletic,criminal,false,false,,,pedestrian
human,female,55,overweight,ceo,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,male,16,average,,,,dog,false,passenger
human,female,8,overweight,none,false,false,,,pedestrian
human,male,55,athletic,homeless,false,false,,,pedestrian
human,male,72,overweight,none,false,false,,,pedestrian
human,male,1,overweight,none,false,false,,,pedestrian
animal,male,2,athletic,,,,cat,false,pedestrian
human,male,81,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,male,39,athletic,ceo,false,false,,,passenger
human,female,22,athletic,doctor,true,false,,,passenger
human,male,27,athletic,ceo,false,false,,,passenger
human,female,60,overweight,unemployed,true,false,,,passenger
human,female,31,average,homeless,true,true,,,pedestrian
scenario:red,,,,,,,,,
animal,male,4,average,,,,dog,false,passenger
human,female,40,athletic,criminal,false,true,,,pedestrian
animal,male,0,average,,,,ferret,true,pedestrian
animal,female,8,athletic,,,,cat,true,pedestrian
human,male,95,average,none,false,false,,,pedestrian
human,male,14,athletic,none,false,false,,,pedestrian
human,female,71,athletic,none,false,false,,,pedestrian
human,female,81,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,male,33,overweight,ceo,false,false,,,passenger
human,female,27,overweight,unemployed,true,false,,,passenger
animal,male,6,overweight,,,,cat,true,passenger
human,male,32,overweight,none,false,false,,,pedestrian
human,female,41,average,ceo,true,false,,,pedestrian
animal,male,4,average,,,,cat,false,pedestrian
human,male,26,average,homeless,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,male,0,average,none,false,false,,,passenger
human,male,28,overweight,homeless,false,false,,,passenger
human,female,29,overweight,ceo,true,false,,,passenger
human,female,21,athletic,homeless,false,false,,,pedestrian
animal,female,15,average,,,,dog,false,pedestrian
human,female,68,overweight,unemployed,true,false,,,pedestrian
human,male,68,average,homeless,false,false,,,pedestrian
human,male,37,athletic,ceo,false,false,,,pedestrian
human,male,97,overweight,none,false,false,,,pedestrian
human,female,77,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,male,71,average,none,false,false,,,passenger
human,female,7,average,none,false,false,,,passenger
animal,female,8,athletic,,,,ferret,true,passenger
human,male,51,average,doctor,false,false,,,passenger
human,female,78,athletic,none,false,false,,,pedestrian
human,female,4,athletic,none,false,false,,,pedestrian
human,female,5,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,male,8,overweight,,,,ferret,true,passenger
human,male,53,athletic,doctor,false,false,,,passenger
human,female,87,overweight,none,false,false,,,passenger
human,male,84,overweight,none,false,false,,,pedestrian
animal,female,8,average,,,,cat,false,pedestrian
human,male,86,overweight,none,false,false,,,pedestrian
human,female,9,athletic,none,false,false,,,pedestrian
human,male,88,average,none,false,false,,,pedestrian
human,male,82,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,male,34,athletic,criminal,false,false,,,passenger
human,female,96,athletic,none,false,false,,,passenger
human,male,83,athletic,none,false,false,,,passenger
human,male,25,average,homeless,false,false,,,passenger
human,male,15,athletic,none,false,false,,,passenger
animal,female,8,average,,,,cat,true,passenger
animal,female,6,overweight,,,,dog,false,passenger
human,male,19,athletic,homeless,false,false,,,pedestrian
human,female,71,average,none,false,false,,,pedestrian
human,male,46,athletic,ceo,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,female,66,overweight,ceo,false,false,,,passenger
human,male,95,athletic,none,false,false,,,passenger
animal,female,8,overweight,,,,ferret,false,pedestrian
human,female,10,average,none,false,false,,,pedestrian
human,male,45,average,criminal,false,false,,,pedestrian
human,male,38,overweight,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,male,44,overweight,ceo,false,false,,,passenger
human,female,92,overweight,none,false,true,,,pedestrian
animal,male,10,athletic,,,,cat,true,pedestrian
scenario:red,,,,,,,,,
human,male,67,overweight,ceo,false,false,,,passenger
human,male,75,overweight,none,false,false,,,passenger
human,female,45,athletic,unemployed,true,false,,,passenger
human,male,42,overweight,unemployed,false,false,,,pedestrian
human,female,76,athletic,none,false,false,,,pedestrian
human,male,39,overweight,homeless,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,female,97,athletic,none,false,true,,,passenger
human,female,29,athletic,ceo,false,false,,,passenger
human,male,34,athletic,unemployed,false,false,,,passenger
human,male,64,average,homeless,false,false,,,passenger
human,male,33,overweight,ceo,false,false,,,pedestrian
human,female,12,athletic,none,false,false,,,pedestrian
human,male,59,athletic,homeless,false,false,,,pedestrian
human,female,35,overweight,doctor,true,false,,,pedestrian
human,female,32,average,criminal,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,male,13,overweight,,,,dog,false,passenger
human,male,77,average,none,false,false,,,passenger
human,male,84,overweight,none,false,false,,,passenger
human,male,68,athletic,homeless,false,false,,,passenger
human,male,83,overweight,none,false,false,,,pedestrian
human,female,74,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,male,2,average,,,,cat,true,passenger
animal,female,15,athletic,,,,cat,false,passenger
human,male,18,overweight,criminal,false,false,,,pedestrian
human,female,16,average,none,false,false,,,pedestrian
human,male,7,average,none,false,false,,,pedestrian
human,female,81,athletic,none,false,false,,,pedestrian
human,female,74,average,none,false,false,,,pedestrian
human,male,28,athletic,homeless,false,false,,,pedestrian
human,female,0,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,male,39,average,ceo,false,true,,,passenger
human,male,70,overweight,none,false,false,,,passenger
human,female,64,athletic,ceo,false,false,,,passenger
human,female,1,overweight,none,false,false,,,pedestrian
human,female,90,average,none,false,false,,,pedestrian
human,male,33,athletic,unemployed,false,false,,,pedestrian
human,female,85,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,female,45,athletic,homeless,true,false,,,passenger
human,male,33,overweight,none,false,false,,,passenger
human,female,28,athletic,criminal,false,false,,,pedestrian
human,female,79,athletic,none,false,false,,,pedestrian
animal,male,1,overweight,,,,cat,true,pedestrian
human,male,77,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,female,34,average,ceo,true,false,,,passenger
human,female,42,overweight,unemployed,true,false,,,passenger
human,female,1,athletic,none,false,false,,,passenger
human,female,100,overweight,none,false,false,,,passenger
human,female,57,athletic,ceo,true,false,,,passenger
human,female,15,athletic,none,false,false,,,passenger
human,female,64,average,criminal,false,false,,,pedestrian
animal,male,5,average,,,,cat,true,pedestrian
scenario:green,,,,,,,,,
human,female,34,overweight,homeless,false,false,,,passenger
human,male,68,average,homeless,false,false,,,passenger
human,male,5,athletic,none,false,false,,,passenger
animal,female,10,average,,,,dog,true,pedestrian
human,female,91,athletic,none,false,false,,,pedestrian
human,female,28,overweight,homeless,true,false,,,pedestrian
human,female,31,athletic,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,male,75,overweight,none,false,false,,,passenger
human,male,12,average,none,false,false,,,passenger
human,male,86,overweight,none,false,false,,,pedestrian
human,female,18,overweight,ceo,false,false,,,pedestrian
human,female,55,athletic,homeless,true,false,,,pedestrian
human,male,11,overweight,none,false,false,,,pedestrian
animal,male,19,overweight,,,,ferret,false,pedestrian
human,female,0,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,female,87,overweight,none,false,false,,,passenger
human,male,56,athletic,homeless,false,false,,,passenger
animal,female,18,athletic,,,,cat,true,passenger
human,female,28,athletic,none,true,false,,,passenger
human,female,87,average,none,false,false,,,passenger
human,male,34,overweight,homeless,false,false,,,passenger
human,male,21,average,ceo,false,false,,,passenger
human,female,72,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,female,17,overweight,ceo,false,false,,,passenger
human,male,15,overweight,none,false,false,,,passenger
human,male,40,athletic,unemployed,false,false,,,passenger
human,female,87,overweight,none,false,false,,,passenger
human,female,89,average,none,false,false,,,passenger
human,female,34,athletic,homeless,false,false,,,passenger
human,male,44,overweight,homeless,false,false,,,pedestrian
human,male,65,athletic,homeless,false,false,,,pedestrian
human,male,15,average,none,false,false,,,pedestrian
human,female,54,average,homeless,true,false,,,pedestrian
human,male,28,athletic,ceo,false,false,,,pedestrian
human,female,19,overweight,homeless,true,false,,,pedestrian
human,male,11,overweight,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,male,1,overweight,,,,ferret,false,passenger
human,female,10,athletic,none,false,false,,,passenger
human,female,47,athletic,homeless,true,false,,,passenger
human,male,31,overweight,unemployed,false,false,,,passenger
human,female,17,average,doctor,true,false,,,passenger
human,female,65,athletic,homeless,true,false,,,passenger
human,male,37,overweight,none,false,false,,,pedestrian
human,female,30,athletic,unemployed,false,false,,,pedestrian
human,male,51,athletic,none,false,false,,,pedestrian
human,female,54,average,criminal,false,false,,,pedestrian
human,male,37,overweight,ceo,false,false,,,pedestrian
human,female,23,average,criminal,true,false,,,pedestrian
scenario:red,,,,,,,,,
human,female,70,overweight,none,false,false,,,passenger
human,female,77,overweight,none,false,false,,,passenger
human,male,38,overweight,ceo,false,false,,,passenger
human,male,14,athletic,none,false,false,,,passenger
human,female,63,overweight,homeless,true,false,,,passenger
human,female,75,average,none,false,false,,,passenger
animal,male,14,overweight,,,,ferret,false,pedestrian
human,male,51,average,homeless,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,female,10,athletic,,,,ferret,true,passenger
human,female,8,athletic,none,false,false,,,passenger
human,male,93,average,none,false,false,,,passenger
human,female,13,athletic,none,false,false,,,passenger
human,male,19,average,ceo,false,false,,,passenger
animal,female,3,average,,,,cat,true,passenger
human,female,73,athletic,none,false,false,,,passenger
human,female,19,average,none,true,false,,,pedestrian
human,male,4,athletic,none,false,false,,,pedestrian
human,female,37,athletic,homeless,true,false,,,pedestrian
human,male,40,average,homeless,false,false,,,pedestrian
human,male,73,overweight,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,female,11,athletic,none,false,true,,,passenger
human,female,64,overweight,ceo,true,false,,,passenger
human,female,21,athletic,doctor,true,false,,,passenger
animal,female,20,average,,,,cat,false,passenger
human,female,64,average,criminal,false,false,,,pedestrian
human,male,45,average,none,false,false,,,pedestrian
human,female,59,average,homeless,true,false,,,pedestrian
human,female,71,overweight,none,false,false,,,pedestrian
human,male,12,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,female,31,athletic,homeless,true,false,,,passenger
animal,female,19,athletic,,,,cat,true,passenger
animal,female,1,athletic,,,,ferret,false,passenger
human,female,63,overweight,ceo,true,false,,,passenger
animal,male,15,overweight,,,,ferret,true,passenger
human,female,100,overweight,none,false,false,,,passenger
human,male,62,overweight,doctor,false,false,,,pedestrian
human,male,97,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
human,female,15,overweight,none,false,false,,,passenger
human,male,47,athletic,ceo,false,false,,,pedestrian
human,female,52,overweight,doctor,false,false,,,pedestrian
human,male,79,athletic,none,false,false,,,pedestrian
human,male,94,overweight,none,false,false,,,pedestrian
human,female,45,average,none,true,false,,,pedestrian
scenario:green,,,,,,,,,
human,female,25,average,criminal,false,true,,,passenger
human,female,23,overweight,homeless,true,false,,,passenger
human,male,83,overweight,none,false,false,,,passenger
human,female,71,athletic,none,false,false,,,passenger
animal,female,20,overweight,,,,cat,false,passenger
human,male,78,average,none,false,false,,,passenger
human,male,56,athletic,criminal,false,false,,,pedestrian
scenario:green,,,,,,,,,
human,male,37,average,ceo,false,false,,,passenger
human,female,86,overweight,none,false,false,,,passenger
human,male,61,average,homeless,false,false,,,pedestrian
human,male,59,overweight,unemployed,false,false,,,pedestrian
human,male,5,athletic,none,false,false,,,pedestrian
human,female,38,overweight,doctor,true,false,,,pedestrian
human,female,62,overweight,unemployed,true,false,,,pedestrian
